File,Date,Time,Image quality,Location,DateStart,Classifier,CommentsImages,EventStart,EventEnd,Duration,Species,DirectionTravel,Total,AdultFemale,AdultMale,AdultUnknown,Subadult,YLY,YOY,Folder 
M0011401.JPG,02-Aug-09,11:06 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0011501.JPG,02-Aug-09,11:06 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0011601.JPG,02-Aug-09,11:10 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0011701.JPG,02-Aug-09,11:24 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0011801.JPG,02-Aug-09,11:53 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0011901.JPG,02-Aug-09,11:53 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012001.JPG,02-Aug-09,12:02 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012101.JPG,02-Aug-09,12:02 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012201.JPG,02-Aug-09,12:27 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012301.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012401.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012501.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012601.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012701.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012801.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0012901.JPG,02-Aug-09,12:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013001.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013101.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013201.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013301.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013401.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013501.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013601.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013701.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013801.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0013901.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014001.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014101.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014201.JPG,02-Aug-09,12:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014301.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014401.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014501.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014601.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014701.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014801.JPG,02-Aug-09,12:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0014901.JPG,02-Aug-09,12:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015001.JPG,02-Aug-09,12:57 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015101.JPG,02-Aug-09,5:29 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015201.JPG,06-Aug-09,2:54 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015301.JPG,06-Aug-09,3:44 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015401.JPG,06-Aug-09,5:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015501.JPG,07-Aug-09,10:44 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015601.JPG,07-Aug-09,11:34 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015701.JPG,07-Aug-09,11:53 AM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015801.JPG,07-Aug-09,4:52 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0015901.JPG,08-Aug-09,12:37 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016001.JPG,10-Aug-09,1:04 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016101.JPG,10-Aug-09,1:16 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016201.JPG,10-Aug-09,1:16 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016301.JPG,10-Aug-09,1:33 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016401.JPG,10-Aug-09,2:25 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016501.JPG,10-Aug-09,2:29 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016601.JPG,10-Aug-09,2:29 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016701.JPG,10-Aug-09,2:30 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016801.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0016901.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017001.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017101.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017201.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017301.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017401.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017501.JPG,10-Aug-09,2:31 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017601.JPG,10-Aug-09,2:32 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017701.JPG,10-Aug-09,2:32 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017801.JPG,10-Aug-09,2:36 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0017901.JPG,10-Aug-09,2:37 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018001.JPG,10-Aug-09,2:38 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018101.JPG,10-Aug-09,2:38 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018201.JPG,10-Aug-09,2:38 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018301.JPG,10-Aug-09,2:39 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018401.JPG,10-Aug-09,2:39 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018501.JPG,10-Aug-09,2:40 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018601.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018701.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018801.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0018901.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019001.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019101.JPG,10-Aug-09,2:41 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019201.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019301.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019401.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019501.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019601.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019701.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019801.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0019901.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020001.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020101.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020201.JPG,10-Aug-09,2:42 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020301.JPG,10-Aug-09,2:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020401.JPG,10-Aug-09,2:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020501.JPG,10-Aug-09,2:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020601.JPG,10-Aug-09,2:43 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020701.JPG,10-Aug-09,2:45 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020801.JPG,10-Aug-09,2:45 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0020901.JPG,10-Aug-09,2:45 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021001.JPG,10-Aug-09,2:46 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021101.JPG,10-Aug-09,2:47 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021201.JPG,10-Aug-09,2:47 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021301.JPG,10-Aug-09,2:47 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021401.JPG,10-Aug-09,2:47 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021501.JPG,10-Aug-09,2:47 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021601.JPG,10-Aug-09,2:48 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021701.JPG,10-Aug-09,2:50 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021801.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0021901.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022001.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022101.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022201.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022301.JPG,10-Aug-09,2:51 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022401.JPG,10-Aug-09,2:53 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022501.JPG,10-Aug-09,2:57 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022601.JPG,10-Aug-09,2:58 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022701.JPG,10-Aug-09,2:58 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022801.JPG,10-Aug-09,2:59 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0022901.JPG,10-Aug-09,3:02 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023001.JPG,10-Aug-09,3:05 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023101.JPG,10-Aug-09,3:07 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023201.JPG,10-Aug-09,3:07 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023301.JPG,10-Aug-09,3:07 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023401.JPG,10-Aug-09,3:07 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023501.JPG,10-Aug-09,3:08 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023601.JPG,10-Aug-09,3:09 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023701.JPG,10-Aug-09,3:09 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023801.JPG,10-Aug-09,3:09 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0023901.JPG,10-Aug-09,3:09 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024001.JPG,10-Aug-09,3:10 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024101.JPG,10-Aug-09,3:10 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024201.JPG,10-Aug-09,3:14 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024301.JPG,10-Aug-09,3:14 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024401.JPG,10-Aug-09,3:15 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024501.JPG,10-Aug-09,3:16 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024601.JPG,10-Aug-09,3:16 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024701.JPG,10-Aug-09,3:17 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024801.JPG,10-Aug-09,3:18 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0024901.JPG,10-Aug-09,3:18 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025001.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025101.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025201.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025301.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025401.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025501.JPG,10-Aug-09,3:20 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025601.JPG,10-Aug-09,3:21 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025701.JPG,10-Aug-09,3:21 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025801.JPG,10-Aug-09,3:21 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0025901.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026001.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026101.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026201.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026301.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026401.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026501.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026601.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026701.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026801.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0026901.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027001.JPG,10-Aug-09,3:22 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027101.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027201.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027301.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027401.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027501.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027601.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027701.JPG,10-Aug-09,3:23 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027801.JPG,10-Aug-09,3:24 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
M0027901.JPG,10-Aug-09,3:24 PM,Ok,SW-S12,2009-07-23,,poor camera placement,,,,,,,,,,,,,S12
