CAMERA_DIS,CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
W33 750,W33,750,17686,1768600,0.000259399,5.10635376,5.10609436,0.96648824,0.845214869
W34 750,W34,750,17682,1768200,0.128234863,8.402557373,8.27432251,1.925730273,1.235581695
W35 750,W35,750,17672,1767200,0.202926636,14.48652649,14.28359985,4.709005521,1.600059007
W36 750,W36,750,17682,1768200,0.016983032,10.64352417,10.62654114,2.327276486,1.607182449
W37 750,W37,750,17682,1768200,0.217407227,11.01469421,10.79728699,2.606958077,1.355673933
W38 750,W38,750,17677,1767700,0.016433716,7.847518921,7.831085205,1.032450129,0.996829937
W39 750,W39,750,17673,1767300,0.214828491,7.250167847,7.035339355,2.88973612,1.452266535
W40 750,W40,750,17680,1768000,0,9.034912109,9.034912109,2.225147799,1.753534319
W41 750,W41,750,17681,1768100,0.040252686,6.873260498,6.833007813,1.677740837,1.032421229
W42 750,W42,750,17676,1767600,0.066650391,7.003097534,6.936447144,3.013123289,1.130631398
W43 750,W43,750,17674,1767400,0.122329712,10.92263794,10.80030823,2.309634433,1.284252932
W44 750,W44,750,17669,1766900,0.006530762,12.8759613,12.86943054,4.170738093,1.853019163
W45 750,W45,750,17666,1766600,0.039703369,16.25015259,16.21044922,3.388509329,2.333030048
W46 750,W46,750,17672,1767200,0.010452271,11.12785339,11.11740112,2.967626832,1.955650888
W47 750,W47,750,17675,1767500,0.026290894,14.5216217,14.49533081,2.783549547,1.999304728
W48 750,W48,750,17678,1767800,0.067504883,6.580764771,6.513259888,2.145771396,1.09813699
W49 750,W49,750,17671,1767100,0.062988281,9.686050415,9.623062134,2.377575052,1.21184829
W50 750,W50,750,17679,1767900,0.019104004,6.780929565,6.761825562,2.563417569,1.510725408
W51 750,W51,750,17676,1767600,0.020767212,6.007553101,5.986785889,1.931726599,1.16966166
W52 750,W52,750,17673,1767300,0.068771362,23.38494873,23.31617737,4.406808851,2.357820025
W53 750,W53,750,17670,1767000,0.093414307,5.786087036,5.692672729,2.357253955,0.86642401
W54 750,W54,750,17673,1767300,0.129943848,7.925933838,7.79598999,1.85390254,1.063540452
W55 750,W55,750,17679,1767900,0.001312256,6.87612915,6.874816895,1.701464932,1.335517129
W56 750,W56,750,17684,1768400,0.007675171,6.964202881,6.95652771,1.708983757,1.148375147
W57 750,W57,750,17675,1767500,0.225357056,10.89903259,10.67367554,3.394582694,1.784769814
W58 750,W58,750,17677,1767700,0.051223755,11.17446899,11.12324524,1.656490073,0.920743375
W59 750,W59,750,17678,1767800,0,27.03283691,27.03283691,3.922436916,2.479997027
W60 750,W60,750,17678,1767800,0.015365601,15.79576111,15.78039551,2.029064929,1.507271952
W61 750,W61,750,17676,1767600,0.00302124,6.457885742,6.454864502,1.063867797,1.036320032
W62 750,W62,750,17683,1768300,0.041732788,26.04090881,25.99917603,3.403011167,1.846458869
W63 750,W63,750,17676,1767600,0.101379395,7.580078125,7.47869873,2.593857271,1.306259322
W64 750,W64,750,17684,1768400,0.008255005,7.060745239,7.052490234,1.307324218,0.944033361
W65 750,W65,750,17681,1768100,0.026641846,6.868911743,6.842269897,2.280189439,1.045000883
W66 750,W66,750,17680,1768000,0.012619019,8.307113647,8.294494629,2.236542316,1.477746993
WB_ E1 750,WB_ E1,750,17683,1768300,0.000213623,15.85092163,15.85070801,4.034831065,2.072208987
WB_ E10 750,WB_ E10,750,17673,1767300,0.000106812,29.65478516,29.65467834,3.9831881,3.250646852
WB_ E2 750,WB_ E2,750,17670,1767000,0.02923584,5.542221069,5.512985229,0.976667562,0.608185365
WB_ E3 750,WB_ E3,750,17672,1767200,0.01008606,4.164016724,4.153930664,0.563341801,0.708224818
WB_ E4 750,WB_ E4,750,17682,1768200,0.03692627,7.973480225,7.936553955,2.100431927,0.972466824
WB_ E5 750,WB_ E5,750,17687,1768700,0.012435913,17.3346405,17.32220459,3.353670388,1.877890923
WB_ E6 750,WB_ E6,750,17676,1767600,0.066329956,5.249221802,5.182891846,1.631350399,0.766751418
WB_ E7 750,WB_ E7,750,17670,1767000,0.051132202,8.709823608,8.658691406,1.728722887,1.21825362
WB_ E8 750,WB_ E8,750,17680,1768000,0.015823364,6.307403564,6.2915802,1.667009857,1.067571516
WB_ E9 750,WB_ E9,750,17661,1766100,0.063110352,7.115615845,7.052505493,1.765787262,0.971210155
WB_ H1 750,WB_ H1,750,17677,1767700,0.07119751,8.808898926,8.737701416,3.649113017,1.343075906
WB_ H10 750,WB_ H10,750,17670,1767000,0.08505249,14.28030396,14.19525146,2.388976406,1.39645961
WB_ H2 750,WB_ H2,750,17683,1768300,0.290084839,12.27120972,11.98112488,3.349588214,1.580013471
WB_ H3 750,WB_ H3,750,17679,1767900,0.076904297,7.097122192,7.020217896,2.362143334,1.302872593
WB_ H4 750,WB_ H4,750,17674,1767400,0.070007324,5.530822754,5.46081543,2.137594733,0.821848314
WB_ H5 750,WB_ H5,750,17679,1767900,0.000305176,15.89254761,15.89224243,4.293144989,2.000509404
WB_ H6 750,WB_ H6,750,13808,1380800,0.07913208,27.23498535,27.15585327,1.418786601,1.668828453
WB_ H7 750,WB_ H7,750,17693,1769300,0.031295776,8.608978271,8.577682495,1.694778039,1.160595821
WB_ H8 750,WB_ H8,750,17678,1767800,0.000549316,17.11950684,17.11895752,2.611245233,1.579857171
WB_ H9 750,WB_ H9,750,17684,1768400,0.019622803,25.40664673,25.38702393,2.263626704,2.373352113
WB_ S1 750,WB_ S1,750,16683,1668300,0.112228394,13.78765869,13.6754303,3.658949789,1.791333989
WB_ S10 750,WB_ S10,750,17683,1768300,4.57764E-05,8.475830078,8.475784302,2.399511015,1.902311745
WB_ S11 750,WB_ S11,750,17685,1768500,0.052764893,13.895401,13.84263611,3.111696031,1.479495015
WB_ S12 750,WB_ S12,750,17673,1767300,0,11.11123657,11.11123657,2.693755174,2.070451523
WB_ S13 750,WB_ S13,750,17675,1767500,0.007659912,8.881439209,8.873779297,1.990454596,1.402091461
WB_ S14 750,WB_ S14,750,17681,1768100,0.09916687,7.129669189,7.030502319,3.31730485,1.208976769
WB_ S15 750,WB_ S15,750,17674,1767400,0.010452271,11.12785339,11.11740112,2.846656495,2.006410916
WB_ S16 750,WB_ S16,750,17686,1768600,0.079544067,15.14309692,15.06355286,2.647986525,1.935654272
WB_ S17 750,WB_ S17,750,17684,1768400,0.004348755,8.043228149,8.038879395,1.164590485,1.111187291
WB_ S18 750,WB_ S18,750,17680,1768000,0.08039856,7.911849976,7.831451416,2.562855788,1.550127833
WB_ S19 750,WB_ S19,750,17680,1768000,0.117950439,9.261413574,9.143463135,3.386544806,1.320034298
WB_ S2 750,WB_ S2,750,17687,1768700,0.001190186,12.9881897,12.98699951,3.631166015,1.870681481
WB_ S20 750,WB_ S20,750,17673,1767300,0.03213501,5.237548828,5.205413818,1.163131954,0.768240559
WB_ S21 750,WB_ S21,750,17673,1767300,0.02331543,6.121292114,6.097976685,1.527222502,1.493225334
WB_ S22 750,WB_ S22,750,17676,1767600,0.127838135,5.083358765,4.95552063,1.640806405,0.696951851
WB_ S23 750,WB_ S23,750,17688,1768800,0.005508423,4.495346069,4.489837646,1.177455223,0.680502981
WB_ S24 750,WB_ S24,750,17676,1767600,0.000198364,17.35055542,17.35035706,4.70971259,2.705189508
WB_ S25 750,WB_ S25,750,17667,1766700,0.041427612,2.791900635,2.750473022,0.90362403,0.458046955
WB_ S26 750,WB_ S26,750,17677,1767700,9.91821E-05,7.791511536,7.791412354,1.010914701,0.926995627
WB_ S27 750,WB_ S27,750,17682,1768200,0.020309448,5.039932251,5.019622803,0.703104498,0.437862556
WB_ S28 750,WB_ S28,750,17682,1768200,0.010848999,7.15057373,7.139724731,0.999665836,0.926676331
WB_ S29 750,WB_ S29,750,17687,1768700,0.008850098,7.21182251,7.202972412,1.28616243,0.836050339
WB_ S3 750,WB_ S3,750,17678,1767800,0.051803589,7.386856079,7.33505249,2.210331706,1.115973545
WB_ S4 750,WB_ S4,750,17669,1766900,0,7.310668945,7.310668945,1.781380116,1.508340883
WB_ S5 750,WB_ S5,750,17677,1767700,0.000259399,10.07662964,10.07637024,2.760397304,1.949490632
WB_ S6 750,WB_ S6,750,17672,1767200,0.039978027,17.08566284,17.04568481,3.448979661,2.212826168
WB_ S7 750,WB_ S7,750,17680,1768000,0.080490112,7.982818604,7.902328491,2.994017958,1.254502686
WB_ S8 750,WB_ S8,750,17677,1767700,0.006271362,4.966186523,4.959915161,2.075100001,1.303262528
WB_ S9 750,WB_ S9,750,17679,1767900,0.237594604,14.56185913,14.32426453,3.892481698,1.967135
WB_ W1 750,WB_ W1,750,17683,1768300,0.004486084,3.059661865,3.055175781,1.022325204,0.623557047
WB_ W10 750,WB_ W10,750,17682,1768200,4.57764E-05,8.33164978,8.331604004,0.945469766,0.892792081
WB_ W2 750,WB_ W2,750,17681,1768100,0.007003784,5.306838989,5.299835205,0.844947688,0.566177368
WB_ W3 750,WB_ W3,750,17681,1768100,0.006912231,7.585083008,7.578170776,1.327905527,1.043961115
WB_ W4 750,WB_ W4,750,17684,1768400,0.008773804,5.675964355,5.667190552,0.788428066,0.654344679
WB_ W5 750,WB_ W5,750,17682,1768200,0.014633179,6.255874634,6.241241455,1.30300588,0.999422098
WB_ W6 750,WB_ W6,750,17684,1768400,0.076217651,5.615859985,5.539642334,1.632966896,0.909540714
WB_ W7 750,WB_ W7,750,17679,1767900,0.002212524,7.189620972,7.187408447,1.018888847,0.931917436
WB_ W8 750,WB_ W8,750,17683,1768300,9.15527E-05,9.838104248,9.838012695,0.858027567,1.236649273
WB_ W9 750,WB_ W9,750,17668,1766800,0.003982544,7.659896851,7.655914307,1.31421941,1.653303093
W01 1000,W01,1000,31443,3144300,0.000305176,4.953903198,4.953598022,0.922122664,0.689098282
W02 1000,W02,1000,31432,3143200,0,10.86497498,10.86497498,0.823327273,0.745693013
W03 1000,W03,1000,31434,3143400,0.014282227,8.984283447,8.970001221,2.034440971,1.586519539
W04 1000,W04,1000,31444,3144400,0.013412476,7.15057373,7.137161255,0.906971907,0.755653729
W05 1000,W05,1000,31438,3143800,6.10352E-05,7.159072876,7.159011841,1.234704445,0.778975119
W06 1000,W06,1000,31430,3143000,0.015823364,6.598571777,6.582748413,0.820379388,0.750927848
W07 1000,W07,1000,31429,3142900,0.012771606,8.10949707,8.096725464,1.090431264,0.985726537
W08 1000,W08,1000,31432,3143200,0.207077026,8.592315674,8.385238647,4.343674848,1.339761895
W09 1000,W09,1000,31443,3144300,0.012802124,6.50491333,6.492111206,1.027474014,0.728164457
W10 1000,W10,1000,31451,3145100,0.012008667,9.498840332,9.486831665,2.476089235,1.497705086
W11 1000,W11,1000,31430,3143000,0.004486084,5.965423584,5.9609375,1.456643858,0.897859367
W12 1000,W12,1000,31438,3143800,0.020324707,8.454910278,8.434585571,1.624680166,0.749710644
W13 1000,W13,1000,31441,3144100,0.028442383,6.45149231,6.423049927,1.368703526,1.021243275
W14 1000,W14,1000,31418,3141800,0.005447388,7.835891724,7.830444336,1.959715286,1.259217246
W15 1000,W15,1000,31440,3144000,0.004501343,9.079452515,9.074951172,2.331617361,1.445639211
W16 1000,W16,1000,10294,1029400,0.001922607,4.511611938,4.509689331,0.826482317,0.614605655
W17 1000,W17,1000,31438,3143800,0,6.516189575,6.516189575,0.828175295,0.560232961
W18 1000,W18,1000,31436,3143600,0.010971069,5.407058716,5.396087646,1.687901798,0.77815106
W19 1000,W19,1000,31435,3143500,1.52588E-05,8.268463135,8.268447876,1.397663768,1.41526922
W20 1000,W20,1000,31437,3143700,0.017150879,3.424942017,3.407791138,1.010104914,0.599263558
W21 1000,W21,1000,31437,3143700,0.040145874,7.707794189,7.667648315,2.273683384,1.123040227
W22 1000,W22,1000,31427,3142700,0,12.03269959,12.03269959,2.775536077,1.957101471
W23 1000,W23,1000,31428,3142800,0,12.84529114,12.84529114,0.882017444,0.779248181
W24 1000,W24,1000,31431,3143100,0.033691406,6.757583618,6.723892212,2.32643393,0.985159142
W25 1000,W25,1000,31437,3143700,0.119064331,5.958312988,5.839248657,1.562526342,0.799593403
W26 1000,W26,1000,31435,3143500,0.072799683,25.10891724,25.03611755,3.02350504,1.966150219
W27 1000,W27,1000,31430,3143000,0.001235962,9.488174438,9.486938477,1.429211576,1.182711658
W28 1000,W28,1000,31421,3142100,0.021896362,28.83403015,28.81213379,3.042977321,3.09147551
W29 1000,W29,1000,31429,3142900,0.000427246,9.845626831,9.845199585,2.122247809,1.911475338
W30 1000,W30,1000,31437,3143700,0.003067017,18.40568542,18.40261841,1.841814812,1.987646058
W31 1000,W31,1000,31430,3143000,0.011947632,10.51367188,10.50172424,1.769135815,1.552846687
W32 1000,W32,1000,31424,3142400,0.003860474,6.12461853,6.120758057,1.05505756,0.798455645
W33 1000,W33,1000,31446,3144600,0.000259399,5.424194336,5.423934937,1.038980178,0.971365271
W34 1000,W34,1000,31435,3143500,0.035171509,8.402557373,8.367385864,1.915767892,1.138893406
W35 1000,W35,1000,31429,3142900,0.202926636,14.48652649,14.28359985,4.479893391,1.626016917
W36 1000,W36,1000,31429,3142900,0.016983032,11.3483429,11.33135986,2.801374458,1.828956969
W37 1000,W37,1000,31438,3143800,0.094909668,12.03523254,11.94032288,3.208410068,1.637177108
W38 1000,W38,1000,31427,3142700,0.016433716,7.847518921,7.831085205,1.140297095,0.982701785
W39 1000,W39,1000,31423,3142300,0.214828491,7.441864014,7.227035522,3.213485136,1.478091232
W40 1000,W40,1000,31436,3143600,0,9.034912109,9.034912109,2.472525346,1.82898939
W41 1000,W41,1000,31422,3142200,0.037277222,6.877914429,6.840637207,2.002495901,1.333306689
W42 1000,W42,1000,31425,3142500,0.066650391,8.566101074,8.499450684,2.975763774,1.193096388
W43 1000,W43,1000,31416,3141600,0.054443359,10.92263794,10.86819458,2.440393164,1.329013979
W44 1000,W44,1000,31422,3142200,0.006530762,12.8759613,12.86943054,4.04723164,1.730390991
W45 1000,W45,1000,31417,3141700,0.039703369,16.25015259,16.21044922,3.729569001,2.232151667
W46 1000,W46,1000,31410,3141000,0.010452271,11.19787598,11.18742371,3.401816089,2.016002103
W47 1000,W47,1000,31421,3142100,0.026290894,14.5216217,14.49533081,3.063421252,1.920266933
W48 1000,W48,1000,31428,3142800,0.067504883,6.580764771,6.513259888,2.157146883,1.082291743
W49 1000,W49,1000,31426,3142600,0.054595947,9.686050415,9.631454468,2.835063764,1.540629304
W50 1000,W50,1000,31431,3143100,0.019104004,7.327774048,7.308670044,2.820829898,1.490236396
W51 1000,W51,1000,31431,3143100,0.014480591,6.950424194,6.935943604,2.161492156,1.226023827
W52 1000,W52,1000,31421,3142100,0.068771362,23.38494873,23.31617737,4.579005304,2.223917921
W53 1000,W53,1000,31421,3142100,0.043701172,5.786087036,5.742385864,2.4398494,0.863914363
W54 1000,W54,1000,31410,3141000,0.054733276,8.79196167,8.737228394,2.077059413,1.464128035
W55 1000,W55,1000,31429,3142900,0.001312256,6.87612915,6.874816895,1.703643611,1.219450516
W56 1000,W56,1000,31422,3142200,0.007675171,9.839065552,9.831390381,1.989385394,1.365797372
W57 1000,W57,1000,31426,3142600,0.200576782,10.89903259,10.69845581,3.583316443,1.786390521
W58 1000,W58,1000,31427,3142700,0.051223755,11.17446899,11.12324524,1.739761648,0.988063964
W59 1000,W59,1000,31431,3143100,0,27.03283691,27.03283691,3.802078323,2.342402361
W60 1000,W60,1000,31433,3143300,0.015365601,15.79576111,15.78039551,1.904754849,1.330400256
W61 1000,W61,1000,31434,3143400,0.00302124,8.608215332,8.605194092,1.522908561,1.349791045
W62 1000,W62,1000,31440,3144000,0.041732788,26.04090881,25.99917603,3.949781245,2.258693954
W63 1000,W63,1000,31428,3142800,0.01461792,8.948577881,8.933959961,2.88199387,1.434777134
W64 1000,W64,1000,31439,3143900,0,8.427627563,8.427627563,1.294584005,0.912692034
W65 1000,W65,1000,31421,3142100,0.026641846,7.693145752,7.666503906,2.575402249,1.274077969
W66 1000,W66,1000,31434,3143400,0.012619019,16.19764709,16.18502808,2.603452505,1.512266467
WB_ E1 1000,WB_ E1,1000,31431,3143100,0.000213623,17.40200806,17.40179443,4.525246717,2.470065124
WB_ E10 1000,WB_ E10,1000,31417,3141700,0.000106812,29.65478516,29.65467834,4.308151709,3.166935155
WB_ E2 1000,WB_ E2,1000,31426,3142600,0.024368286,6.888458252,6.864089966,0.980797387,0.758057824
WB_ E3 1000,WB_ E3,1000,31409,3140900,0.007400513,4.507659912,4.500259399,0.754595276,0.913976133
WB_ E4 1000,WB_ E4,1000,31438,3143800,0.03692627,9.203598022,9.166671753,2.14201889,1.102865848
WB_ E5 1000,WB_ E5,1000,31431,3143100,0.012435913,23.13156128,23.11912537,3.328038786,2.078605102
WB_ E6 1000,WB_ E6,1000,31422,3142200,0.054443359,5.486862183,5.432418823,1.62188637,0.724679664
WB_ E7 1000,WB_ E7,1000,31427,3142700,0.039505005,8.709823608,8.670318604,2.037895762,1.603028449
WB_ E8 1000,WB_ E8,1000,31440,3144000,0.015823364,7.872558594,7.856735229,1.810016969,1.158033916
WB_ E9 1000,WB_ E9,1000,31418,3141800,0.063110352,8.724746704,8.661636353,1.956910751,1.05351273
WB_ H1 1000,WB_ H1,1000,31426,3142600,0.000808716,8.808898926,8.80809021,3.482476146,1.364311733
WB_ H10 1000,WB_ H10,1000,31423,3142300,0.078689575,36.81878662,36.74009705,3.139676708,2.519246566
WB_ H2 1000,WB_ H2,1000,31434,3143400,0.290084839,12.27120972,11.98112488,3.600141173,1.568652055
WB_ H3 1000,WB_ H3,1000,31434,3143400,0.076904297,14.05270386,13.97579956,3.045735189,1.871943962
WB_ H4 1000,WB_ H4,1000,31427,3142700,0.070007324,8.079559326,8.009552002,2.203946561,1.060008614
WB_ H5 1000,WB_ H5,1000,31431,3143100,0.000183105,28.98052979,28.98034668,4.242958812,2.243054905
WB_ H6 1000,WB_ H6,1000,22449,2244900,0.036468506,27.23498535,27.19851685,1.601729256,1.983304908
WB_ H7 1000,WB_ H7,1000,31458,3145800,0.031295776,8.608978271,8.577682495,2.108618735,1.442464741
WB_ H8 1000,WB_ H8,1000,31427,3142700,0.000549316,25.80529785,25.80474854,3.115974826,2.199872934
WB_ H9 1000,WB_ H9,1000,31441,3144100,0.019622803,25.40664673,25.38702393,3.462773939,2.704064229
WB_ S1 1000,WB_ S1,1000,27606,2760600,0.006530762,13.78765869,13.78112793,3.483999321,1.744682669
WB_ S10 1000,WB_ S10,1000,31438,3143800,1.52588E-05,9.426010132,9.425994873,2.897448344,1.966414354
WB_ S11 1000,WB_ S11,1000,31443,3144300,0.052764893,13.895401,13.84263611,3.426279699,1.495836488
WB_ S12 1000,WB_ S12,1000,31424,3142400,0,21.29760742,21.29760742,3.160734566,2.154246538
WB_ S13 1000,WB_ S13,1000,31406,3140600,0.007659912,15.66317749,15.65551758,2.50971184,1.913985745
WB_ S14 1000,WB_ S14,1000,31421,3142100,0.089065552,7.155883789,7.066818237,3.187811595,1.222120349
WB_ S15 1000,WB_ S15,1000,31418,3141800,0.010452271,11.12785339,11.11740112,2.975586442,1.89714907
WB_ S16 1000,WB_ S16,1000,31439,3143900,0.072631836,15.14309692,15.07046509,2.779937672,1.901563006
WB_ S17 1000,WB_ S17,1000,31435,3143500,0.000686646,25.13589478,25.13520813,1.276261471,1.452443569
WB_ S18 1000,WB_ S18,1000,31431,3143100,0.08039856,8.36505127,8.28465271,2.39700901,1.428719054
WB_ S19 1000,WB_ S19,1000,31445,3144500,0.090606689,9.998779297,9.908172607,3.361799266,1.385218689
WB_ S2 1000,WB_ S2,1000,31435,3143500,0.001190186,17.05877686,17.05758667,3.842075591,2.131167074
WB_ S20 1000,WB_ S20,1000,31413,3141300,0,6.18397522,6.18397522,1.170731669,0.694513704
WB_ S21 1000,WB_ S21,1000,31425,3142500,0.02331543,6.550384521,6.527069092,1.697920445,1.541422768
WB_ S22 1000,WB_ S22,1000,31421,3142100,0.061676025,6.729400635,6.667724609,1.675015993,0.744285527
WB_ S23 1000,WB_ S23,1000,31435,3143500,0.005508423,4.495346069,4.489837646,1.215780941,0.709616087
WB_ S24 1000,WB_ S24,1000,31434,3143400,0.000198364,26.53353882,26.53334045,4.960938996,2.64054955
WB_ S25 1000,WB_ S25,1000,31425,3142500,0.010772705,4.134628296,4.123855591,0.940323645,0.492470887
WB_ S26 1000,WB_ S26,1000,31420,3142000,9.91821E-05,7.791511536,7.791412354,1.254237206,1.104032998
WB_ S27 1000,WB_ S27,1000,31432,3143200,0.020309448,9.190841675,9.170532227,1.078884147,0.954920169
WB_ S28 1000,WB_ S28,1000,31433,3143300,0.010848999,7.15057373,7.139724731,0.925001083,0.859035664
WB_ S29 1000,WB_ S29,1000,31436,3143600,0.007232666,7.951248169,7.944015503,1.262781715,0.880273399
WB_ S3 1000,WB_ S3,1000,31430,3143000,0.051803589,8.145553589,8.09375,2.441225077,1.19902605
WB_ S4 1000,WB_ S4,1000,31428,3142800,0,8.347625732,8.347625732,2.307912514,1.779348307
WB_ S5 1000,WB_ S5,1000,31421,3142100,0.000259399,10.07662964,10.07637024,2.855306489,1.88992115
WB_ S6 1000,WB_ S6,1000,31412,3141200,0.039978027,17.08566284,17.04568481,3.807939181,2.017037686
WB_ S7 1000,WB_ S7,1000,31432,3143200,0.047790527,7.982818604,7.935028076,3.089479372,1.217367828
WB_ S8 1000,WB_ S8,1000,31435,3143500,0.006271362,7.225402832,7.21913147,2.180007488,1.216192806
WB_ S9 1000,WB_ S9,1000,31438,3143800,0.06060791,14.56185913,14.50125122,4.071013408,1.895330857
WB_ W1 1000,WB_ W1,1000,31441,3144100,0,5.72807312,5.72807312,1.369359661,0.883204799
